customer_id,recency,frequency,monetary,R,F,M,RFM_Score,Segment
14576.0,667,1,35.400000000000006,5,1,1,511,Others
14577.0,14,4,859.71,1,2,3,123,Others
14578.0,182,1,168.63,4,1,1,411,Others
14581.0,18,1,138.6,1,1,1,111,At Risk
14582.0,42,1,114.11,3,1,1,311,Others
14583.0,146,5,986.96,4,3,4,434,Potential Loyalists
14584.0,95,5,1020.06,4,3,4,434,Potential Loyalists
14585.0,52,1,157.05,3,1,1,311,Others
14586.0,130,3,134.16,4,2,1,421,Others
14587.0,10,10,1577.39,1,4,4,144,Need Attention
14589.0,640,1,39.75,5,1,1,511,Others
14591.0,17,4,1320.21,1,2,4,124,Others
14592.0,58,3,557.94,3,2,3,323,Others
14593.0,23,3,617.15,2,2,3,223,Others
14594.0,303,2,363.33,5,1,2,512,Others
14595.0,21,6,1740.6000000000001,2,3,4,234,Promising
14597.0,13,2,866.24,1,1,3,113,Others
14598.0,46,1,221.97,3,1,1,311,Others
14600.0,162,1,393.33000000000004,4,1,2,412,Others
14601.0,12,1,213.96,1,1,1,111,At Risk
14603.0,69,1,660.0,3,1,3,313,Others
14606.0,6,128,11633.35,1,4,5,145,Others
14607.0,17,17,10981.1,1,4,5,145,Others
14608.0,60,4,1785.15,3,2,4,324,Others
14609.0,74,4,601.56,3,2,3,323,Others
14616.0,37,3,406.08000000000004,2,2,2,222,Others
14618.0,11,4,538.59,1,2,3,123,Others
14619.0,129,2,379.51,4,1,2,412,Others
14620.0,206,3,393.28000000000003,5,2,2,522,Others
14621.0,91,6,1765.76,4,3,4,434,Potential Loyalists
14622.0,127,1,320.58000000000004,4,1,2,412,Others
14623.0,44,6,866.8000000000001,3,3,3,333,New Customers
14624.0,31,2,225.85,2,1,1,211,Others
14625.0,158,5,848.48,4,3,3,433,Others
14626.0,25,7,2757.07,2,3,5,235,Others
14627.0,344,1,-21.85,5,1,1,511,Others
14628.0,37,2,671.96,2,1,3,213,Others
14629.0,49,3,935.46,3,2,4,324,Others
14631.0,52,3,1006.98,3,2,4,324,Others
14632.0,264,1,114.56,5,1,1,511,Others
14633.0,268,1,344.90000000000003,5,1,2,512,Others
14636.0,270,2,609.85,5,1,3,513,Others
14638.0,52,1,443.6,3,1,2,312,Others
14639.0,33,8,2952.34,2,4,5,245,Others
14640.0,17,8,2024.45,1,4,5,145,Others
14641.0,23,1,110.46000000000001,2,1,1,211,Others
14642.0,1,1,96.12,1,1,1,111,At Risk
14643.0,172,3,668.61,4,2,3,423,Others
14644.0,11,4,780.46,1,2,3,123,Others
14645.0,99,2,597.09,4,1,3,413,Others
14646.0,3,77,279489.02,1,4,5,145,Others
14647.0,203,1,236.04000000000002,5,1,2,512,Others
14649.0,36,4,1402.59,2,2,4,224,Others
14651.0,6,2,653.75,1,1,3,113,Others
14652.0,79,1,114.18,3,1,1,311,Others
14653.0,11,7,1926.65,1,3,4,134,Need Attention
14655.0,24,5,1930.15,2,3,4,234,Promising
14656.0,171,2,291.05,4,1,2,412,Others
14657.0,19,5,838.27,2,3,3,233,Promising
14658.0,119,2,247.15,4,1,2,412,Others
14659.0,80,12,2456.53,3,4,5,345,Others
14660.0,88,2,285.74,4,1,2,412,Others
14661.0,28,1,107.95,2,1,1,211,Others
14662.0,30,4,741.37,2,2,3,223,Others
14664.0,21,2,636.24,2,1,3,213,Others
14665.0,32,7,1258.38,2,3,4,234,Promising
14666.0,26,1,195.25,2,1,1,211,Others
14667.0,12,27,9165.04,1,4,5,145,Others
14669.0,7,3,1259.24,1,2,4,124,Others
14670.0,252,2,392.86,5,1,2,512,Others
14672.0,163,2,765.5500000000001,4,1,3,413,Others
14673.0,11,5,1736.4,1,3,4,134,Need Attention
14675.0,18,1,596.36,1,1,3,113,Others
14676.0,39,8,2543.2400000000002,2,4,5,245,Others
14679.0,640,1,-2.55,5,1,1,511,Others
14680.0,27,23,26932.34,2,4,5,245,Others
14681.0,6,3,498.95,1,2,3,123,Others
14682.0,203,2,52.0,5,1,1,511,Others
14684.0,27,5,1201.51,2,3,4,234,Promising
14687.0,108,1,628.38,4,1,3,413,Others
14688.0,1,27,5055.61,1,4,5,145,Others
14689.0,210,1,112.80000000000001,5,1,1,511,Others
14690.0,34,3,341.96,2,2,2,222,Others
14691.0,36,5,2114.33,2,3,5,235,Others
14692.0,139,5,582.05,4,3,3,433,Others
14693.0,266,1,172.9,5,1,1,511,Others
14696.0,3,9,2070.97,1,4,5,145,Others
14697.0,220,2,188.61,5,1,1,511,Others
14698.0,17,5,1217.27,1,3,4,134,Need Attention
14699.0,97,1,109.13000000000001,4,1,1,411,Others
14700.0,153,3,2195.1,4,2,5,425,Others
14701.0,12,12,2462.94,1,4,5,145,Others
14702.0,20,18,3210.29,2,4,5,245,Others
14703.0,16,1,318.17,1,1,2,112,At Risk
14704.0,5,9,1493.96,1,4,4,144,Need Attention
14705.0,200,1,179.0,5,1,1,511,Others
14708.0,126,4,1096.67,4,2,4,424,Others
14709.0,17,14,4911.14,1,4,5,145,Others
14710.0,16,4,599.48,1,2,3,123,Others
14711.0,12,12,2809.02,1,4,5,145,Others
14712.0,61,3,917.07,3,2,4,324,Others
14713.0,11,12,2660.1,1,4,5,145,Others
14714.0,26,1,160.19,2,1,1,211,Others
14715.0,10,4,867.38,1,2,3,123,Others
14716.0,44,2,307.51,3,1,2,312,Others
14719.0,12,6,1571.89,1,3,4,134,Need Attention
14720.0,32,3,663.81,2,2,3,223,Others
14722.0,149,1,180.42,4,1,1,411,Others
14723.0,12,6,1122.36,1,3,4,134,Need Attention
14725.0,26,1,655.58,2,1,3,213,Others
14727.0,69,1,268.58,3,1,2,312,Others
14729.0,699,1,313.49,5,1,2,512,Others
14730.0,109,8,1897.57,4,4,4,444,Potential Loyalists
14731.0,36,3,380.02,2,2,2,222,Others
14732.0,2,10,2686.34,1,4,5,145,Others
14733.0,11,15,9451.54,1,4,5,145,Others
14735.0,13,34,5807.6900000000005,1,4,5,145,Others
14737.0,182,3,1164.55,4,2,4,424,Others
14738.0,6,9,1289.94,1,4,4,144,Need Attention
14739.0,21,8,3899.1,2,4,5,245,Others
14740.0,198,4,1423.21,5,2,4,524,Others
14741.0,13,6,1400.3400000000001,1,3,4,134,Need Attention
14744.0,18,9,1088.53,1,4,4,144,Need Attention
14745.0,114,6,1167.16,4,3,4,434,Potential Loyalists
14747.0,190,2,294.3,5,1,2,512,Others
14748.0,10,6,1311.79,1,3,4,134,Need Attention
14752.0,45,1,389.64000000000004,3,1,2,312,Others
14753.0,89,1,563.15,4,1,3,413,Others
14754.0,46,2,638.05,3,1,3,313,Others
14755.0,11,12,4965.38,1,4,5,145,Others
14756.0,16,1,738.96,1,1,3,113,Others
14757.0,77,1,420.5,3,1,2,312,Others
14758.0,146,4,1484.06,4,2,4,424,Others
14759.0,114,3,1625.97,4,2,4,424,Others
14760.0,297,2,53.8,5,1,1,511,Others
14761.0,1,2,255.9,1,1,2,112,At Risk
14762.0,265,1,300.52,5,1,2,512,Others
14764.0,45,2,250.55,3,1,2,312,Others
14765.0,60,3,254.11,3,2,2,322,Others
14766.0,67,8,2423.07,3,4,5,345,Others
14768.0,19,3,139.5,2,2,1,221,Others
14769.0,79,10,10383.83,3,4,5,345,Others
14770.0,234,2,876.4200000000001,5,1,3,513,Others
14772.0,114,1,139.26,4,1,1,411,Others
14775.0,1,3,1011.9,1,2,4,124,Others
14776.0,53,13,2195.58,3,4,5,345,Others
14777.0,213,2,-17.450000000000003,5,1,1,511,Others
14778.0,247,2,730.86,5,1,3,513,Others
14779.0,252,3,386.15,5,2,2,522,Others
14780.0,56,2,447.68,3,1,2,312,Others
14782.0,322,1,200.10000000000002,5,1,1,511,Others
14784.0,28,2,289.99,2,1,2,212,Others
14785.0,12,2,77.4,1,1,1,111,At Risk
14788.0,28,2,679.44,2,1,3,213,Others
14789.0,30,1,197.64,2,1,1,211,Others
14790.0,3,4,745.06,1,2,3,123,Others
14792.0,154,2,0.0,4,1,1,411,Others
14793.0,23,2,214.14000000000001,2,1,1,211,Others
14794.0,11,9,1272.1100000000001,1,4,4,144,Need Attention
14795.0,168,1,131.45000000000002,4,1,1,411,Others
14796.0,24,27,7792.51,2,4,5,245,Others
14798.0,54,3,173.74,3,2,1,321,Others
14799.0,53,1,157.7,3,1,1,311,Others
14800.0,31,16,4228.39,2,4,5,245,Others
14801.0,92,1,189.34,4,1,1,411,Others
14803.0,99,3,845.5500000000001,4,2,3,423,Others
14804.0,334,1,353.27,5,1,2,512,Others
14805.0,17,4,546.4,1,2,3,123,Others
14806.0,77,1,193.39000000000001,3,1,1,311,Others
14808.0,41,15,2152.8,3,4,5,345,Others
14810.0,42,11,2085.33,3,4,5,345,Others
14813.0,579,2,152.88,5,1,1,511,Others
14815.0,275,2,778.5,5,1,3,513,Others
14816.0,199,1,271.85,5,1,2,512,Others
14817.0,161,2,1110.34,4,1,4,414,Others
14818.0,75,3,657.8,3,2,3,323,Others
14819.0,184,2,272.07,5,1,2,512,Others
14820.0,23,4,507.29,2,2,3,223,Others
14821.0,487,1,48.800000000000004,5,1,1,511,Others
14823.0,5,3,321.43,1,2,2,122,At Risk
14824.0,12,4,1127.71,1,2,4,124,Others
14825.0,17,12,2221.01,1,4,5,145,Others
14828.0,163,3,2139.76,4,2,5,425,Others
14829.0,61,6,644.65,3,3,3,333,New Customers
14830.0,55,1,188.88,3,1,1,311,Others
14834.0,1,8,1698.3500000000001,1,4,4,144,Need Attention
14836.0,12,3,102.45,1,2,1,121,At Risk
14837.0,32,5,1641.2,2,3,4,234,Promising
14840.0,269,1,62.85,5,1,1,511,Others
14841.0,31,6,3295.76,2,3,5,235,Others
14842.0,45,8,2456.8,3,4,5,345,Others
14844.0,7,4,3189.81,1,2,5,125,Others
14847.0,150,1,309.40000000000003,4,1,2,412,Others
14849.0,3,28,7904.28,1,4,5,145,Others
14850.0,344,2,278.15,5,1,2,512,Others
14851.0,25,2,511.35,2,1,3,213,Others
14852.0,1,6,2836.69,1,3,5,135,Others
14853.0,6,3,463.05,1,2,2,122,At Risk
14854.0,69,8,2730.09,3,4,5,345,Others
14855.0,3,2,645.65,1,1,3,113,Others
14856.0,58,3,1290.53,3,2,4,324,Others
14857.0,31,3,1165.65,2,2,4,224,Others
14859.0,14,5,1352.04,1,3,4,134,Need Attention
14860.0,21,2,168.62,2,1,1,211,Others
14861.0,54,1,125.79,3,1,1,311,Others
14862.0,27,2,841.2,2,1,3,213,Others
14863.0,61,1,266.76,3,1,2,312,Others
14865.0,303,2,52.2,5,1,1,511,Others
14866.0,12,13,14197.45,1,4,5,145,Others
14867.0,158,4,701.33,4,2,3,423,Others
14868.0,23,9,2939.64,2,4,5,245,Others
14869.0,105,3,717.7,4,2,3,423,Others
14870.0,263,1,327.25,5,1,2,512,Others
14871.0,180,4,501.28000000000003,4,2,3,423,Others
14873.0,212,1,519.68,5,1,3,513,Others
14875.0,11,5,1448.72,1,3,4,134,Need Attention
14878.0,5,9,1476.09,1,4,4,144,Need Attention
14880.0,79,3,690.59,3,2,3,323,Others
14881.0,21,1,255.4,2,1,2,212,Others
14882.0,28,2,589.7,2,1,3,213,Others
14883.0,6,7,756.64,1,3,3,133,Need Attention
14885.0,133,1,765.3199999999999,4,1,3,413,Others
14886.0,342,1,364.8,5,1,2,512,Others
14887.0,81,1,1862.0,4,1,4,414,Others
14888.0,209,1,369.2,5,1,2,512,Others
14889.0,163,1,135.9,4,1,1,411,Others
14890.0,255,1,125.65,5,1,1,511,Others
14891.0,149,2,554.38,4,1,3,413,Others
14893.0,11,2,1237.8500000000001,1,1,4,114,Others
14894.0,87,1,655.75,4,1,3,413,Others
14895.0,42,24,11020.26,3,4,5,345,Others
14896.0,206,2,468.77000000000004,5,1,3,513,Others
14897.0,2,4,1366.38,1,2,4,124,Others
14898.0,25,8,1194.11,2,4,4,244,Promising
14901.0,2,10,1414.99,1,4,4,144,Need Attention
14902.0,23,2,314.11,2,1,2,212,Others
14903.0,23,10,2729.18,2,4,5,245,Others
14904.0,27,2,1025.44,2,1,4,214,Others
14905.0,126,3,599.9,4,2,3,423,Others
14907.0,25,10,3478.85,2,4,5,245,Others
14908.0,76,1,277.8,3,1,2,312,Others
14910.0,27,7,389.86,2,3,2,232,Others
14911.0,1,248,132458.73,1,4,5,145,Others
14912.0,18,3,841.52,1,2,3,123,Others
14913.0,38,4,1227.43,2,2,4,224,Others
14915.0,87,3,258.83000000000004,4,2,2,422,Others
14916.0,72,5,1264.84,3,3,4,334,New Customers
14918.0,117,2,1610.15,4,1,4,414,Others
14920.0,36,2,977.77,2,1,4,214,Others
14921.0,91,2,1316.07,4,1,4,414,Others
14923.0,52,1,749.1,3,1,3,313,Others
14924.0,129,1,310.05,4,1,2,412,Others
14929.0,152,1,223.88,4,1,1,411,Others
14930.0,69,3,2362.96,3,2,5,325,Others
14931.0,24,6,964.6800000000001,2,3,4,234,Promising
14932.0,456,1,363.53,5,1,2,512,Others
14934.0,74,3,1888.84,3,2,4,324,Others
14935.0,300,1,1784.71,5,1,4,514,Others
14936.0,11,9,8117.42,1,4,5,145,Others
14937.0,58,4,1617.63,3,2,4,324,Others
14944.0,61,14,5842.95,3,4,5,345,Others
14946.0,16,1,100.9,1,1,1,111,At Risk
14947.0,74,2,290.82,3,1,2,312,Others
14948.0,25,7,1066.57,2,3,4,234,Promising
14950.0,21,2,361.25,2,1,2,212,Others
14951.0,81,1,311.69,4,1,2,412,Others
14952.0,2,15,7912.79,1,4,5,145,Others
14953.0,27,1,285.67,2,1,2,212,Others
14954.0,14,1,294.85,1,1,2,112,At Risk
14957.0,254,1,58.49,5,1,1,511,Others
14958.0,129,3,483.73,4,2,3,423,Others
14959.0,31,5,684.97,2,3,3,233,Promising
14960.0,173,2,221.27,4,1,1,411,Others
14961.0,7,12,7006.58,1,4,5,145,Others
14962.0,272,1,126.7,5,1,1,511,Others
14963.0,11,5,1472.34,1,3,4,134,Need Attention
14964.0,190,1,206.21,5,1,1,511,Others
14965.0,246,2,596.09,5,1,3,513,Others
14966.0,16,1,183.02,1,1,1,111,At Risk
14967.0,51,1,463.8,3,1,3,313,Others
14968.0,91,1,147.59,4,1,1,411,Others
14970.0,139,4,1592.06,4,2,4,424,Others
14971.0,45,3,1097.98,3,2,4,324,Others
14972.0,278,1,114.77,5,1,1,511,Others
14973.0,109,3,1314.45,4,2,4,424,Others
14974.0,304,1,89.94,5,1,1,511,Others
14975.0,59,1,279.94,3,1,2,312,Others
14976.0,59,8,765.86,3,4,3,343,New Customers
14978.0,74,5,1921.3700000000001,3,3,4,334,New Customers
14981.0,160,1,102.12,4,1,1,411,Others
14984.0,5,2,202.37,1,1,1,111,At Risk
14985.0,200,2,292.01,5,1,2,512,Others
14987.0,17,2,326.4,1,1,2,112,At Risk
14988.0,6,1,334.54,1,1,2,112,At Risk
14995.0,252,2,231.98000000000002,5,1,1,511,Others
14997.0,2,4,540.98,1,2,3,123,Others
14998.0,7,2,414.87,1,1,2,112,At Risk
15000.0,49,1,490.52,3,1,3,313,Others
15002.0,117,4,1641.76,4,2,4,424,Others
15004.0,149,1,1220.77,4,1,4,414,Others
15005.0,17,35,6160.54,1,4,5,145,Others
15006.0,53,1,480.38,3,1,3,313,Others
15007.0,279,1,156.91,5,1,1,511,Others
15009.0,14,3,1259.43,1,2,4,124,Others
15010.0,244,1,308.94,5,1,2,512,Others
15012.0,55,2,405.04,3,1,2,312,Others
15014.0,44,2,257.67,3,1,2,312,Others
15016.0,174,1,170.04,4,1,1,411,Others
15017.0,183,1,125.58,5,1,1,511,Others
15018.0,221,4,456.26,5,2,2,522,Others
15019.0,268,1,252.81,5,1,2,512,Others
15021.0,28,13,1829.23,2,4,4,244,Promising
15022.0,13,4,852.39,1,2,3,123,Others
15023.0,41,12,6680.81,3,4,5,345,Others
15024.0,11,10,1636.43,1,4,4,144,Need Attention
15025.0,183,1,361.96,5,1,2,512,Others
15026.0,82,3,469.0,4,2,3,423,Others
15027.0,91,6,1051.95,4,3,4,434,Potential Loyalists
15028.0,44,4,627.13,3,2,3,323,Others
15030.0,73,2,518.28,3,1,3,313,Others
15031.0,90,4,653.19,4,2,3,423,Others
15032.0,258,5,4464.1,5,3,5,535,Loyal Customers
15033.0,27,11,2541.53,2,4,5,245,Others
15034.0,17,11,4243.21,1,4,5,145,Others
15035.0,32,1,252.73000000000002,2,1,2,212,Others
15036.0,74,3,429.56,3,2,2,322,Others
15038.0,1,7,645.84,1,3,3,133,Need Attention
15039.0,11,52,19638.59,1,4,5,145,Others
15041.0,172,1,179.93,4,1,1,411,Others
15042.0,201,1,135.93,5,1,1,511,Others
15043.0,122,1,537.0,4,1,3,413,Others
15044.0,7,22,7563.88,1,4,5,145,Others
15045.0,34,3,633.66,2,2,3,223,Others
15046.0,11,16,4940.66,1,4,5,145,Others
15047.0,271,1,343.62,5,1,2,512,Others
15048.0,118,5,377.52,4,3,2,432,Others
15049.0,38,1,121.17000000000002,2,1,1,211,Others
15050.0,27,5,1682.77,2,3,4,234,Promising
15051.0,4,3,1383.36,1,2,4,124,Others
15052.0,322,1,207.73000000000002,5,1,1,511,Others
15053.0,187,3,693.95,5,2,3,523,Others
15054.0,14,2,302.1,1,1,2,112,At Risk
15057.0,99,2,1489.5,4,1,4,414,Others
15058.0,27,11,2102.54,2,4,5,245,Others
15059.0,42,11,1325.82,3,4,4,344,New Customers
15060.0,11,4,294.25,1,2,2,122,At Risk
15061.0,6,55,54228.74,1,4,5,145,Others
15062.0,73,4,987.86,3,2,4,324,Others
15063.0,67,1,370.79999999999995,3,1,2,312,Others
15065.0,166,6,3135.98,4,3,5,435,Others
15066.0,55,2,760.59,3,1,3,313,Others
15067.0,80,3,1744.76,3,2,4,324,Others
15068.0,48,2,553.36,3,1,3,313,Others
15069.0,181,1,1109.53,4,1,4,414,Others
15070.0,668,1,106.2,5,1,1,511,Others
15071.0,99,2,982.07,4,1,4,414,Others
15073.0,11,4,612.43,1,2,3,123,Others
15074.0,107,1,735.67,4,1,3,413,Others
15075.0,79,1,773.03,3,1,3,313,Others
15076.0,174,1,880.85,4,1,3,413,Others
15078.0,13,38,9623.35,1,4,5,145,Others
15079.0,36,5,893.66,2,3,3,233,Promising
15081.0,24,6,487.35,2,3,3,233,Promising
15083.0,258,1,88.2,5,1,1,511,Others
15087.0,283,1,306.94,5,1,2,512,Others
15088.0,23,3,1140.27,2,2,4,224,Others
15089.0,12,6,2420.84,1,3,5,135,Others
15090.0,253,1,381.32,5,1,2,512,Others
15091.0,55,2,476.96,3,1,3,313,Others
15092.0,128,2,457.81,4,1,2,412,Others
15093.0,20,9,4410.14,2,4,5,245,Others
15095.0,105,5,1364.7,4,3,4,434,Potential Loyalists
15096.0,44,1,219.39000000000001,3,1,1,311,Others
15097.0,213,1,248.08,5,1,2,512,Others
15098.0,66,5,649.5,3,3,3,333,New Customers
15099.0,86,1,410.48,4,1,2,412,Others
15100.0,71,6,635.1,3,3,3,333,New Customers
15101.0,192,3,310.03000000000003,5,2,2,522,Others
15103.0,88,2,703.36,4,1,3,413,Others
15104.0,168,3,968.64,4,2,4,424,Others
15105.0,20,7,2298.93,2,3,5,235,Others
15106.0,6,7,1407.73,1,3,4,134,Need Attention
15107.0,40,8,247.66,2,4,2,242,Others
15108.0,66,5,1291.75,3,3,4,334,New Customers
15109.0,129,2,463.75,4,1,3,413,Others
15110.0,25,7,973.2,2,3,4,234,Promising
15111.0,61,3,1567.48,3,2,4,324,Others
15113.0,11,4,3339.5099999999998,1,2,5,125,Others
15114.0,39,10,2760.56,2,4,5,245,Others
15115.0,20,1,340.11,2,1,2,212,Others
15116.0,19,4,1352.75,2,2,4,224,Others
15117.0,16,6,1550.13,1,3,4,134,Need Attention
15118.0,136,1,244.8,4,1,2,412,Others
15119.0,129,1,266.4,4,1,2,412,Others
15120.0,135,2,343.82,4,1,2,412,Others
15121.0,52,2,457.72,3,1,2,312,Others
15122.0,87,6,1612.13,4,3,4,434,Potential Loyalists
15123.0,208,2,2199.31,5,1,5,515,Others
15124.0,24,2,184.19,2,1,1,211,Others
15125.0,27,23,11117.05,2,4,5,245,Others
15127.0,215,1,406.53000000000003,5,1,2,512,Others
15128.0,62,8,1419.54,3,4,4,344,New Customers
15129.0,52,11,3447.4,3,4,5,345,Others
15130.0,171,1,330.11,4,1,2,412,Others
15132.0,20,5,977.9300000000001,2,3,4,234,Promising
15133.0,39,3,982.42,2,2,4,224,Others
15134.0,16,8,1387.99,1,4,4,144,Need Attention
15135.0,235,2,127.15,5,1,1,511,Others
15136.0,1,5,1282.45,1,3,4,134,Need Attention
15139.0,163,2,178.96,4,1,1,411,Others
15140.0,54,8,2350.0,3,4,5,345,Others
15142.0,48,1,498.74,3,1,3,313,Others
15143.0,227,1,259.45,5,1,2,512,Others
15144.0,1,18,6530.04,1,4,5,145,Others
15145.0,45,4,1194.73,3,2,4,324,Others
15146.0,166,3,1313.66,4,2,4,424,Others
15147.0,220,2,608.65,5,1,3,513,Others
15148.0,12,1,301.29,1,1,2,112,At Risk
15149.0,135,1,520.8000000000001,4,1,3,413,Others
15150.0,19,11,5280.83,2,4,5,245,Others
15152.0,11,16,4684.24,1,4,5,145,Others
15153.0,122,1,329.25,4,1,2,412,Others
15154.0,76,2,224.73,3,1,1,311,Others
15156.0,120,3,961.49,4,2,4,424,Others
15157.0,125,5,1869.5,4,3,4,434,Potential Loyalists
15158.0,47,1,401.40000000000003,3,1,2,312,Others
15159.0,20,34,18573.68,2,4,5,245,Others
15160.0,360,1,158.16,5,1,1,511,Others
15163.0,20,2,304.47,2,1,2,212,Others
15164.0,210,3,824.58,5,2,3,523,Others
15165.0,699,1,487.75,5,1,3,513,Others
15167.0,323,1,158.8,5,1,1,511,Others
15168.0,27,1,106.56,2,1,1,211,Others
15171.0,10,2,1034.5,1,1,4,114,Others
15172.0,72,5,1624.05,3,3,4,334,New Customers
15174.0,325,1,135.75,5,1,1,511,Others
15175.0,73,1,224.14,3,1,1,311,Others
15178.0,262,1,40.5,5,1,1,511,Others
15179.0,20,7,2186.2000000000003,2,3,5,235,Others
15180.0,518,1,87.5,5,1,1,511,Others
15181.0,177,5,680.28,4,3,3,433,Others
15182.0,126,2,622.85,4,1,3,413,Others
15184.0,61,2,402.2,3,1,2,312,Others
15185.0,72,1,310.62,3,1,2,312,Others
15186.0,16,2,411.41,1,1,2,112,At Risk
15187.0,17,18,4670.08,1,4,5,145,Others
15189.0,7,53,15802.14,1,4,5,145,Others
15192.0,3,3,1044.32,1,2,4,124,Others
15193.0,62,1,499.32,3,1,3,313,Others
15194.0,5,22,7521.17,1,4,5,145,Others
15195.0,152,1,3861.0,4,1,5,415,Others
15197.0,10,5,656.44,1,3,3,133,Need Attention
15198.0,124,2,193.64,4,1,1,411,Others
15199.0,31,4,1268.7,2,2,4,224,Others
15201.0,64,11,927.84,3,4,4,344,New Customers
15203.0,27,6,1827.8,2,3,4,234,Promising
15204.0,360,1,316.58,5,1,2,512,Others
15205.0,86,3,648.8299999999999,4,2,3,423,Others
15206.0,12,4,420.3,1,2,2,122,At Risk
15208.0,31,6,867.62,2,3,3,233,Promising
15210.0,227,1,331.18,5,1,2,512,Others
15211.0,62,2,894.4100000000001,3,1,3,313,Others
15212.0,7,2,88.95,1,1,1,111,At Risk
15213.0,321,3,325.05,5,2,2,522,Others
15214.0,12,8,1661.44,1,4,4,144,Need Attention
15215.0,46,6,615.99,3,3,3,333,New Customers
15216.0,89,1,96.6,4,1,1,411,Others
15218.0,12,11,5756.89,1,4,5,145,Others
15219.0,178,1,305.75,4,1,2,412,Others
15220.0,53,7,1758.92,3,3,4,334,New Customers
15221.0,487,2,114.1,5,1,1,511,Others
15222.0,321,1,585.0,5,1,3,513,Others
15223.0,227,3,454.90000000000003,5,2,2,522,Others
15224.0,361,3,310.48,5,2,2,522,Others
15225.0,236,1,409.40000000000003,5,1,2,512,Others
15226.0,313,1,154.41,5,1,1,511,Others
15227.0,128,5,1219.4,4,3,4,434,Potential Loyalists
15228.0,125,5,3376.96,4,3,5,435,Others
15230.0,241,2,429.6,5,1,2,512,Others
15232.0,115,2,612.06,4,1,3,413,Others
15234.0,130,1,197.0,4,1,1,411,Others
15235.0,160,12,2247.51,4,4,5,445,Potential Loyalists
15236.0,301,1,321.05,5,1,2,512,Others
15237.0,80,4,1412.32,3,2,4,324,Others
15238.0,61,5,1056.54,3,3,4,334,New Customers
15239.0,12,3,764.34,1,2,3,123,Others
15240.0,7,7,1685.57,1,3,4,134,Need Attention
15241.0,75,9,1738.59,3,4,4,344,New Customers
15243.0,76,1,316.68,3,1,2,312,Others
15244.0,215,2,631.57,5,1,3,513,Others
15245.0,135,3,2515.84,4,2,5,425,Others
15246.0,240,2,514.15,5,1,3,513,Others
15247.0,94,1,356.0,4,1,2,412,Others
15249.0,3,15,6657.360000000001,1,4,5,145,Others
15251.0,4,15,10327.11,1,4,5,145,Others
15252.0,96,2,740.78,4,1,3,413,Others
15253.0,2,6,915.3,1,3,4,134,Need Attention
15254.0,247,1,300.36,5,1,2,512,Others
15255.0,245,1,890.85,5,1,3,513,Others
15256.0,150,1,98.45,4,1,1,411,Others
15257.0,283,2,232.14999999999998,5,1,1,511,Others
15258.0,170,2,623.16,4,1,3,413,Others
15260.0,102,8,1780.77,4,4,4,444,Potential Loyalists
15261.0,137,1,254.82,4,1,2,412,Others
15262.0,326,1,178.95000000000002,5,1,1,511,Others
15263.0,108,1,156.51,4,1,1,411,Others
15264.0,184,1,393.74,5,1,2,512,Others
15265.0,34,2,1506.1200000000001,2,1,4,214,Others
15266.0,224,1,119.3,5,1,1,511,Others
15267.0,1,5,1717.36,1,3,4,134,Need Attention
15269.0,25,1,408.8,2,1,2,212,Others
15270.0,17,9,2298.2,1,4,5,145,Others
15271.0,5,16,2472.09,1,4,5,145,Others
15272.0,59,2,721.94,3,1,3,313,Others
15274.0,20,2,716.57,2,1,3,213,Others
15275.0,121,2,609.19,4,1,3,413,Others
15276.0,245,1,128.63,5,1,1,511,Others
15277.0,48,1,255.89999999999998,3,1,2,312,Others
15279.0,357,2,277.41,5,1,2,512,Others
15280.0,174,1,113.12,4,1,1,411,Others
15281.0,1,12,2239.95,1,4,5,145,Others
15286.0,51,1,240.55,3,1,2,312,Others
15287.0,24,3,485.24,2,2,3,223,Others
15288.0,45,5,2306.52,3,3,5,335,Others
15289.0,61,4,935.1,3,2,4,324,Others
15290.0,44,21,7803.7699999999995,3,4,5,345,Others
15291.0,5,20,4596.51,1,4,5,145,Others
15292.0,203,1,178.39,5,1,1,511,Others
15296.0,36,10,3610.31,2,4,5,245,Others
15297.0,12,4,635.0400000000001,1,2,3,123,Others
15298.0,12,14,3774.1,1,4,5,145,Others
15299.0,39,11,3787.09,2,4,5,245,Others
15300.0,184,1,496.44,5,1,3,513,Others
15301.0,52,14,5007.72,3,4,5,345,Others
15303.0,293,1,574.02,5,1,3,513,Others
15304.0,62,10,680.3,3,4,3,343,New Customers
15306.0,124,3,1174.3500000000001,4,2,4,424,Others
15307.0,216,1,205.3,5,1,1,511,Others
15308.0,69,2,302.27,3,1,2,312,Others
15311.0,1,118,59284.19,1,4,5,145,Others
15312.0,77,5,921.1,3,3,4,334,New Customers
15313.0,112,1,52.0,4,1,1,411,Others
15314.0,201,1,327.97,5,1,2,512,Others
15315.0,108,3,551.54,4,2,3,423,Others
15316.0,329,1,165.0,5,1,1,511,Others
15318.0,182,1,312.62,4,1,2,412,Others
15319.0,343,1,204.5,5,1,1,511,Others
15320.0,46,1,267.13,3,1,2,312,Others
15321.0,51,4,2663.48,3,2,5,325,Others
15322.0,87,2,602.97,4,1,3,413,Others
15325.0,105,1,161.74,4,1,1,411,Others
15326.0,71,1,311.71,3,1,2,312,Others
